isbn,author_id
9037593282552,4061
8490244199941,4062
4059940766703,4062
9532744741733,4063
5607875809600,4064
3809338407386,4064
2766153949767,4065
5752249466292,4065
7668150379449,4065
6602795353101,4066
5485376007543,4067
9712317204642,4068
8875205068925,4069
6064722139344,4070
5876318688911,4071
1611725106642,4072
8187862003314,4073
5553425242779,4074
2495009867227,4075
7044930292300,4075
2583602108614,4076
9858530450463,4077
6700604622269,4077
9190703851442,4077
2784381379702,4078
9255464313242,4079
9421834370326,4080
7637932551893,4081
9129643043795,4082
3043207357378,4083
1388074604266,4084
7696563425804,4085
8342197824495,4086
1324981909186,4087
5355041177023,4088
8306396188589,4089
1990370997454,4090
9409938681510,4090
4614497727971,4091
1140576631007,4091
7538296384099,4092
2336592184828,4093
2613543082061,4093
1784069155226,4094
7782991799410,4094
5417534723113,4095
7566378338593,4096
7566378338593,4097
7566378338593,4098
3158632973713,4099
6058496099860,4099
9839226786705,4100
2330413301528,4100
5971023538174,4101
1279413962951,4102
2164172835703,4103
1395574605169,4103
4650510257571,4103
9509582241817,4103
9756737672765,4103
9622321659074,4103
2038282743621,4104
6479542493157,4105
4471186708895,4106
4471186708895,4107
2697522081119,4108
7812737046904,4108
4528807848285,4108
2697522081119,4109
7326140693820,4109
1928325595604,4109
2697522081119,4110
2564411492158,4110
7698284460680,4111
1690320900535,4112
8771916847119,4113
8764289713337,4114
5786567008593,4115
9241251870960,4116
9241251870960,4117
4050290449081,4118
5889392286206,4119
3481167213526,4120
9693453801340,4121
3781872964539,4121
8451864386336,4122
1196557107450,4123
6837912858002,4124
6029582739952,4125
2728240004235,4126
4110309127880,4127
5021119887759,4128
4227624194541,4128
3248198681261,4128
8953335202518,4128
4939432512009,4128
3335014975862,4128
4702304037857,4129
4428717063195,4129
6608109721865,4130
4240312686939,4131
6453359152244,4132
1513727590959,4133
5555455755459,4134
5555455755459,4135
7122941660052,4135
2061425565267,4136
2738234434655,4137
7490568561254,4137
2261386553232,4138
2374507229404,4139
2592614846867,4140
7495653848406,4141
5773377975892,4142
9888190900673,4143
5276741928392,4144
7403178910982,4145
9621754417997,4146
5119097294540,4146
8408332402949,4146
7523833276807,4147
4338657438437,4148
7114314455835,4148
9533260645047,4148
7670115642665,4149
1027416165361,4150
4525853899673,4150
6326292481556,4151
6554062176200,4151
9017590399093,4152
8163954345990,4153
2274345521161,4154
5310233662346,4154
9187722592066,4154
9336052762849,4155
8942011209249,4155
2236407705715,4155
5271838872276,4155
7808038786611,4155
2986472219074,4155
1064923670760,4156
2813756312254,4156
1974611650552,4157
3436995898286,4158
1870321424525,4158
6128805761199,4158
4203753859550,4158
8618809925235,4158
3460403421426,4158
8078333312624,4158
6756029088653,4158
7725424820017,4158
9639067046054,4159
7636985257526,4159
1499592952410,4159
9639067046054,4160
9493003658872,4161
9493003658872,4162
7782627108872,4162
4123915047286,4162
5939592405559,4162
2460012032170,4162
8500106238672,4162
1498997722572,4162
8294145222009,4162
6056830081511,4162
6800785219886,4163
7760097884281,4164
2095570592603,4165
3483354073792,4166
9564518718376,4167
1997279353300,4168
2196103596746,4168
8164488287291,4169
5853560609363,4170
8628332284507,4171
8018385856985,4172
8025934193501,4173
7646117273224,4174
7017451276112,4174
5564365740892,4175
7801942356048,4176
6023120076439,4177
5183773320701,4177
5347706085682,4177
2061589377113,4178
7506932370263,4179
8306497816526,4180
1947194620770,4181
1940428809517,4182
2728847391474,4183
7803720969392,4184
1513636964183,4185
2810711448622,4186
2810711448622,4187
2810711448622,4188
2696718202518,4189
7075914382207,4189
7804396983479,4190
4411677698897,4191
4411677698897,4192
4216770231714,4192
4436792336941,4192
4084285591313,4192
8791039255163,4192
7755102851248,4192
8538262204023,4192
1322965030935,4192
5774370136580,4192
6328832331065,4192
9899017458738,4192
1937922735011,4192
4411677698897,4193
4411677698897,4194
4411677698897,4195
4411677698897,4196
1223539018264,4196
4411677698897,4197
4411677698897,4198
4411677698897,4199
5236920383590,4199
9329794159529,4200
1401602832235,4201
2302999685864,4202
7039037800602,4202
4941096425301,4203
8633076569074,4204
7445358936488,4205
3891806587536,4206
6283453992158,4206
2835847470004,4207
6131267411199,4208
9093707733791,4209
6976172214061,4209
5731161350116,4209
7730517854150,4209
3855641798455,4210
5494307087029,4211
4899769008322,4211
6645540060258,4212
4066173142572,4212
7056439631973,4212
1795292766578,4213
7653981649743,4214
5535859324341,4215
5535859324341,4216
5535859324341,4217
4546114929141,4218
8776859120368,4219
9016491339346,4220
3578189310766,4221
2346537748705,4221
3578189310766,4222
7998290111276,4222
4756042519739,4222
2398603000611,4222
7330802464069,4223
1184622558105,4224
4262222669853,4225
5284265926196,4226
1698020439024,4227
6151660397003,4227
6983980213710,4228
2678395746907,4229
7789145036217,4230
9796643732072,4231
3425840736494,4232
8033387480886,4233
7256623125787,4234
1972958666059,4235
8996963059054,4236
7044911883805,4237
4441652736785,4238
6217152869671,4239
5115223973058,4240
5115223973058,4241
8863393560885,4241
8786674052444,4241
4727320644306,4241
9220225326912,4241
7342865796799,4241
7320256744636,4241
3339949959018,4241
5588512790452,4241
6630737605462,4241
7031998496331,4241
3987934709416,4242
8821792921087,4243
5554929299947,4244
7492258257514,4245
5380701322841,4246
1375384211896,4246
6961161025652,4247
8669176604246,4248
4214834839033,4249
4111138818526,4250
6322914207942,4251
2584225346221,4252
8494095311991,4253
4285194904296,4254
6795984315916,4255
3082505168063,4256
9373817203132,4257
8408743338451,4258
7380046706974,4258
2013201144527,4259
6420055414508,4260
5180520895551,4260
7632131302562,4261
4391631481231,4261
4675617810493,4261
5776330955457,4262
9442345218396,4263
9442802763023,4264
8110122669972,4265
3800088143546,4265
5890601093574,4266
8894939333926,4267
7264205287977,4268
5555978951958,4269
5096345308564,4270
5412283654610,4271
1297174791750,4272
8345496942049,4273
7718854854500,4274
4721131365562,4275
1130141320275,4276
7768814512850,4277
6053286977401,4278
7449397604008,4279
5596652398090,4279
6529275030700,4280
4969670490963,4281
4889550551253,4281
3837761196096,4281
2615238970391,4281
5967003296997,4282
5910454979383,4283
6619620103269,4284
7039619583867,4285
3908646826876,4286
5448720850050,4286
1160637719790,4286
6978616139021,4286
6828654570563,4286
9769518334345,4287
2104104069553,4288
6459614676752,4288
6539740358379,4288
6376149787129,4289
1345268037074,4290
6026576345455,4291
6404638080171,4292
5649169454656,4292
5741303469647,4292
3266889183681,4293
2231125445903,4294
9727410066473,4294
8506068431835,4294
2176816774858,4295
5896037801456,4296
1191113871913,4297
8649977653145,4298
5679881628813,4299
4996117976384,4300
1420404002951,4301
9664101492767,4301
9298754896862,4301
5144341068006,4302
5314271517112,4302
4236363944734,4303
4833066171099,4304
4167067336084,4305
6888631044325,4306
4295261367079,4307
6153157796839,4308
4443656212455,4309
2364997450010,4310
3687275055694,4311
1294668740653,4311
2574435858833,4312
2820722809746,4313
9569241420036,4313
6808041493449,4314
2247395612978,4314
2891672286350,4314
5114443020519,4314
1767347390789,4314
4072855498808,4314
1089308480436,4314
7275930310540,4314
6709825930195,4314
7610445432320,4314
2220516630591,4314
6804688700434,4314
9866172727589,4315
7769012771373,4316
9476179750238,4317
3654123555140,4318
9181569568366,4319
2362027343783,4320
9408299673069,4321
4909960965207,4321
2267382904730,4321
6936234392640,4321
9916873575002,4321
3224575887665,4321
3493465998547,4322
7122099089807,4323
6368657104516,4324
2468951471903,4325
2468951471903,4326
2401152227641,4327
8594857488297,4328
2103396593079,4329
4771038782220,4330
8546726091810,4331
6711776891550,4331
3290353738637,4331
6400332815176,4331
8425307789043,4332
3008210245742,4332
1827308858928,4332
7104354455528,4333
5370257256031,4333
9998701845177,4334
6038968106353,4335
8199433084270,4336
7386917568994,4336
9065829203811,4337
4445118436405,4337
5157864416420,4337
8240458443920,4337
1044604375246,4337
6443702093555,4337
1607357743641,4337
1387872833094,4338
4760908432237,4339
8340783031334,4340
1518603726060,4341
8913975377469,4341
2894165138580,4341
8839789594561,4341
4742767706393,4342
1088857104152,4342
1486973390884,4343
8646180584712,4344
2902443951914,4345
4092335353540,4346
7954147603892,4347
6822388604091,4348
7420444291881,4349
8061349401902,4350
6801625155619,4351
7628153534114,4352
1029113764161,4353
2876115834940,4354
9414676284716,4355
9588322885207,4356
1198619038435,4356
4858322900892,4357
5426611129031,4358
8546336494565,4359
1241340744619,4359
7392639343093,4360
1224275021544,4360
6627074884130,4360
9895937803564,4360
5139372190460,4360
7245382366695,4360
3230555141536,4361
7091278681668,4362
4871955829848,4363
9126433883298,4364
1267373256730,4365
7955893359266,4366
5533767120377,4367
9303717952707,4367
2507985584922,4368
7554010566116,4369
2179660146784,4370
9214202017467,4371
5717606605456,4371
2052089909207,4372
8620933308246,4372
9827753688830,4372
1930218294067,4372
9901127917875,4373
7532476058273,4374
4821593227231,4375
2422550835875,4376
5731849379876,4377
5770417653773,4378
9809939699039,4379
3390061003461,4380
5046380881280,4381
1580305550164,4382
5915413033313,4383
1621925957231,4384
1983696323454,4385
7548571588557,4386
8300437786265,4387
9828723823496,4388
6757105302599,4389
4160150732771,4390
3842011075005,4391
6870261603933,4392
6863384207833,4393
8212199180019,4394
9051965855461,4395
3969952071674,4396
5527204380458,4397
1227434674517,4398
1303682378174,4399
3075097099349,4399
9341377538991,4400
7848068041944,4401
8158533186813,4402
7241444807149,4402
3222047826801,4402
9873706346660,4403
9237103707296,4404
5351721303896,4404
5351721303896,4404
9039773800746,4405
7931509842400,4406
7830502588622,4406
9356167452843,4407
5152993167733,4407
1084389243058,4408
5479856613183,4408
2657657035982,4408
4419578616956,4408
4045764165119,4408
7174119952041,4408
7392323064311,4408
6647480333954,4408
4715960155785,4408
9046439247680,4408
5738435033782,4408
3424078123622,4408
7867778420305,4408
4164478900901,4408
1663972011010,4408
5508841387790,4408
8185839618176,4408
6815077308659,4408
9404659469008,4408
6919749897904,4408
5504872608026,4408
5357608500737,4408
2359443688670,4408
1193895883625,4408
3132849524276,4408
3360468952252,4408
7963071597223,4408
4080541995529,4408
4147382511422,4408
4451877509793,4408
7244458880740,4408
2980403150459,4408
5762159659050,4408
8601209147730,4408
9020959188103,4408
5732060491576,4408
9638699935243,4408
4887351922264,4408
5590243707517,4408
8343056813575,4408
2430179818247,4408
8641485620706,4408
5070178866268,4408
3589329683366,4408
7613079779303,4408
4996368797383,4408
4333428541347,4408
8344413302937,4408
4084285591313,4408
4858568382606,4408
2227936356288,4409
5708910695650,4410
3294839331049,4411
3025347878479,4411
6448986079002,4411
5896507958568,4412
2728029495637,4413
7882408695237,4413
5454760488077,4413
2471469165542,4413
6623608353251,4413
4096990384831,4413
2365999412475,4413
7825258771193,4413
7390065874140,4413
7173652345697,4413
1739386282784,4413
3694313006326,4413
9399769512191,4413
7590177455650,4413
2153711308624,4413
7988561908522,4413
3809522749892,4413
5163915658399,4413
1552038804891,4413
8693058832361,4413
3305552540269,4413
9028657179608,4413
8776464990835,4413
7184054257921,4413
5994081796162,4413
4207657826684,4413
7578897642869,4413
9750979281224,4413
1222128884987,4413
5837845590108,4413
2097993277086,4413
2504081068629,4413
5506270652696,4413
4134117924497,4413
9281712804408,4413
5253522614409,4413
3785124413014,4413
8684324476428,4413
1372532312099,4413
4671371607727,4413
9842129782678,4413
9259507673946,4413
8734086998525,4413
7528871359647,4413
5375999947076,4413
2845336366374,4413
3677564183109,4413
2129641638819,4413
4760924503203,4413
3974137211859,4413
6933498683311,4413
8427904052236,4413
1129220806576,4413
5943812035475,4413
2901658806536,4413
2410656023216,4413
5817133197305,4413
1580050225041,4413
2163696207508,4413
3150432204888,4413
5441918910134,4413
9971064279159,4413
3723698508157,4413
8804853538478,4413
4327614269620,4413
3957115766572,4413
4044980602275,4413
9594293122763,4413
7359903701291,4413
5012037655818,4413
8743735364490,4413
3129329142781,4413
6477981467960,4413
6601993148394,4413
4890052202604,4413
8184750644477,4413
3006421394277,4413
9082329170024,4413
9285648388124,4413
9890860782956,4413
3134186221086,4413
4589782358512,4413
8381538893773,4413
3284217758053,4413
9225048725816,4413
9736111787191,4413
1870831937826,4413
7905583495206,4413
7744280148104,4413
8849912955316,4413
7982817469404,4413
9591692194756,4413
2321111013676,4413
9264938743684,4413
5317850357143,4413
2292339491331,4413
3059727801694,4413
1177476371174,4413
5188824536593,4413
1321748554113,4413
5658259206562,4413
8818777321225,4413
4018912543822,4413
1788415117224,4413
4244860499987,4413
1168168252307,4413
9851473785623,4413
6239050366761,4413
7403936773009,4413
2317730630051,4413
3188952315205,4413
8943883369566,4413
4528784781712,4413
6794422619018,4413
4697866069633,4413
7217199788653,4413
6911871681353,4413
8240451348840,4413
7727233466364,4413
5509962475749,4413
2661279945115,4413
7097082687190,4413
2110740772741,4413
2420865877072,4413
1263292211995,4413
4565068519029,4413
1302598498167,4413
4342462155810,4413
6684232360476,4413
6510955034612,4413
8266916373212,4413
6053812703812,4413
1780445356585,4413
6734078143148,4413
2172593521132,4413
3898756531514,4413
5703540139064,4413
6004091771137,4413
9241795578582,4413
7681849444350,4413
9483140183614,4413
1304524654201,4413
9328080166755,4413
5769609811865,4413
1827428470885,4413
9477713901623,4413
8971733408455,4413
6889405950191,4413
9420977356318,4413
3569439647690,4413
8166198195936,4413
2650944677361,4413
9569243632948,4413
9052674364230,4413
5907505703043,4413
2673453686245,4413
7788401248514,4413
7337671263597,4413
3162493696082,4413
3039062518373,4413
1942255325148,4413
2970056843859,4413
1744971310220,4413
1105647794891,4413
7749970269365,4413
2876819683198,4413
5364431093863,4413
7461743385804,4413
1919224439103,4413
2063119997897,4413
5267842334846,4413
2062532676847,4413
5982328833011,4413
4557123385616,4413
7216870192416,4413
7136962254337,4413
6219830950763,4413
9593949322201,4413
7984578764988,4413
9453538088724,4413
5893893487657,4413
3580171792280,4413
6194653566608,4413
3443412673818,4413
6233946032044,4413
7574699531338,4413
9845342895372,4413
8683813841772,4413
1586615960407,4413
8160794519161,4413
3276977597167,4413
6957630534307,4413
2445119449551,4413
9401571117041,4413
6097752578021,4413
8105704362014,4413
4999644404855,4413
3543636161484,4413
5878264836304,4413
1771046266771,4413
1045456267730,4413
6233380791665,4413
7431531937601,4413
5547785450889,4413
4686690166470,4413
6491749338764,4413
9452664204279,4413
3007800780176,4413
9453058969954,4413
1427664202921,4413
7802923781521,4413
3875582818819,4413
1853582419210,4413
2072645087490,4413
4266557613285,4413
7577420239007,4413
6863594996976,4413
7935707257395,4413
8427010963112,4413
6102532241586,4413
1633276664588,4413
2806558675500,4413
4792439042292,4413
4999781227146,4413
7675481174294,4413
1803645078312,4413
1426953685901,4413
2698843141335,4413
3715437950550,4413
4866282909497,4413
8080799250869,4413
1652077931105,4413
3050283598303,4413
5333664829728,4413
5246600282941,4413
1722597964287,4413
7359058640262,4413
2675516449250,4413
6791111405312,4413
6593262263932,4413
3146392131182,4413
1999826086348,4413
3060921267721,4413
2616597784498,4413
5159441334356,4413
1265351078206,4413
8724975896587,4414
8367694533387,4414
3270653552349,4414
5214252501128,4414
4196224662087,4414
8581334889715,4414
9762567951946,4414
3397547028619,4415
2502343254928,4415
1940701607657,4415
9190357636598,4416
9190357636598,4416
2887540767899,4416
8599265670547,4416
8636304423124,4416
4744045788534,4416
9693818179576,4416
9472376707747,4416
8666659765053,4416
8666659765053,4416
9190357636598,4417
9190357636598,4417
2887540767899,4417
2922802885878,4417
5296648485615,4417
4132277064629,4417
3225909303886,4417
9874971101164,4417
8832178118589,4417
9011480558292,4418
7621908264463,4419
5999215995627,4419
6192842341168,4420
4241828190185,4421
5819394965369,4421
4586664316096,4422
5530027267722,4423
4577559068187,4424
3080962525587,4424
5721594742236,4424
3227857852231,4424
7700825831762,4424
2869360785178,4424
7828509496041,4424
3407035715027,4424
4577559068187,4425
4577559068187,4426
3955725796217,4426
4754541243748,4426
4577559068187,4427
4577559068187,4428
4577559068187,4429
4577559068187,4430
4577559068187,4431
4577559068187,4432
4577559068187,4433
9143911197529,4433
4397918241360,4433
2108870517517,4433
3838955112780,4433
5224550133747,4433
5246284448453,4433
5014967147593,4433
5315228474079,4433
8054365530434,4433
6787545125788,4433
8432851793872,4433
6115267454484,4433
2539150147873,4433
4577559068187,4434
6304002936489,4434
4577559068187,4435
4577559068187,4436
4577559068187,4437
4577559068187,4438
4577559068187,4439
4577559068187,4440
9177989171546,4440
3983260610516,4440
5835956312286,4440
7119568059808,4440
7822933006218,4440
4577559068187,4441
4577559068187,4442
5790862109244,4443
3163948354068,4443
9480804235748,4444
7386475158963,4444
7824658777200,4444
4558397642363,4445
4081575672368,4445
2680871651276,4445
5812879410170,4445
7364026908638,4445
4558397642363,4446
4081575672368,4446
9405711246062,4446
2137194445662,4446
3752282640734,4446
7656037769361,4446
1403843250603,4446
8149552034424,4446
4182861150746,4446
8692776979273,4446
5935932930912,4446
8895171168068,4446
5785588857545,4446
1740875081528,4446
4002463342105,4446
1904335103993,4446
7265642340146,4446
3846116583964,4446
7570840957165,4446
3227857852231,4446
7667705113259,4446
6348843468284,4446
5745854791936,4446
7816498035503,4446
1727330316611,4446
3116058398423,4446
8718839867367,4446
3539247945770,4446
6088774991840,4446
3050576310425,4446
3626734295219,4446
7828509496041,4446
8261351557383,4446
4220132401960,4446
7604524188126,4446
2711655848194,4446
2134056374587,4446
8245902099925,4447
7675058547991,4447
8245902099925,4448
7223575865266,4448
4994115637307,4449
6486515052448,4450
6486515052448,4451
4206984454287,4452
9195326456023,4453
9078948146616,4454
1703075188124,4454
3326220186298,4454
3736373862038,4455
3277485040540,4456
2905399544160,4457
1779315098679,4458
7650478170466,4459
6485006480316,4460
1340996011556,4461
9483430556476,4462
8548974707730,4463
7127100048925,4463
3855883236507,4463
7970795590590,4463
8043451488050,4463
3538068031922,4463
3367756448043,4463
4265075401248,4463
4473025796799,4463
8560886694309,4463
2287450228795,4463
8241637969212,4463
9709418732873,4463
9728531627723,4463
7326447605101,4463
2361438020851,4463
9049133479991,4463
3536632096464,4463
1828623386041,4463
1793030632491,4463
3649760129659,4463
9848222388522,4463
1967941233595,4463
4039012201123,4463
5580868261913,4464
9910206209699,4465
7452710960801,4466
1461277328951,4467
4352498620389,4467
1079120095886,4467
5982472556507,4468
7306981834917,4469
2024845934279,4470
5861759563231,4471
9839445685766,4472
1830160684796,4472
9839445685766,4473
1830160684796,4473
1064879789673,4474
1064879789673,4475
4898478805138,4475
7762145517943,4475
8233430405877,4475
7849031377836,4475
2476408606665,4475
8937831108841,4475
3131147735835,4475
1064879789673,4476
5049815582360,4477
9945056181169,4477
1905913419069,4477
2964343403273,4477
9048257605337,4478
4342762605389,4479
9475650633467,4480
1846969365158,4481
7213432669553,4482
2304358664412,4483
3797618279885,4483
3746753114272,4483
4865604994149,4483
3718185718800,4483
8821354426950,4483
7333002426634,4483
2756413517973,4483
2325620727691,4483
7733467958758,4484
4154076803201,4485
9964524723339,4486
5075421808665,4486
9954686627000,4486
2452626093084,4486
9872937286000,4486
4373858378812,4486
7671644542090,4486
9206521093219,4486
9624702938681,4487
9624702938681,4488
7258915384339,4488
2005291647323,4488
6524201945851,4489
6524201945851,4490
3734585286850,4491
9527683045900,4491
7358973476894,4492
7358973476894,4493
7358973476894,4494
8498488514915,4495
9272070399604,4495
5152993167733,4496
5152993167733,4497
5152993167733,4498
2310563433645,4498
5152993167733,4499
5225497047670,4499
4074751627991,4499
5152993167733,4500
5152993167733,4501
5152993167733,4502
5152993167733,4503
5152993167733,4504
5152993167733,4505
4074751627991,4505
6682029870718,4505
2008455775577,4505
6686989934462,4505
2310563433645,4505
5152993167733,4506
4074751627991,4506
6682029870718,4506
2008455775577,4506
6686989934462,4506
2310563433645,4506
5152993167733,4507
5152993167733,4508
5152993167733,4509
5152993167733,4510
5152993167733,4511
4074751627991,4511
5152993167733,4512
5152993167733,4513
5152993167733,4514
5152993167733,4515
5152993167733,4516
5152993167733,4517
5152993167733,4518
5152993167733,4519
5152993167733,4520
6332880560302,4521
6332880560302,4522
6332880560302,4523
3515420220280,4523
7786308297045,4523
6332880560302,4524
6332880560302,4525
6332880560302,4526
6332880560302,4527
6332880560302,4528
6332880560302,4529
6332880560302,4530
5162801761535,4530
6332880560302,4531
6332880560302,4532
5375073646322,4532
8709107496946,4533
4074751627991,4533
8709107496946,4534
8709107496946,4535
8709107496946,4536
8709107496946,4537
8709107496946,4538
8709107496946,4539
8709107496946,4540
8709107496946,4541
8709107496946,4542
8709107496946,4543
4074751627991,4543
6682029870718,4543
5965749515823,4543
2008455775577,4543
6686989934462,4543
3975670082642,4544
1291385672024,4545
4074751627991,4545
1245679361372,4546
4074751627991,4547
6682029870718,4547
2008455775577,4547
6686989934462,4547
4074751627991,4548
4074751627991,4549
4074751627991,4550
4074751627991,4551
4074751627991,4552
4074751627991,4553
4074751627991,4554
4074751627991,4555
4074751627991,4556
4074751627991,4557
4074751627991,4558
4074751627991,4559
4074751627991,4560
4910092005340,4560
4074751627991,4561
4074751627991,4562
4074751627991,4563
4074751627991,4564
4074751627991,4565
4074751627991,4566
4074751627991,4567
2310563433645,4567
4074751627991,4568
4074751627991,4569
4074751627991,4570
4074751627991,4571
4074751627991,4572
5139515174910,4573
3641071108217,4574
4203369706325,4575
4510437996341,4576
8214411050529,4577
5064812435861,4578
2799790753267,4579
5773332140402,4580
6890254222314,4581
3392604795067,4582
3944136051198,4583
3204685009792,4583
6348686176129,4583
6360305075299,4583
3944136051198,4584
3944136051198,4585
3944136051198,4586
3944136051198,4587
5177854929961,4587
3944136051198,4588
3944136051198,4589
3708299251006,4589
1807270518527,4589
3944136051198,4590
3944136051198,4591
4266356757980,4591
5323351242239,4591
3944136051198,4592
3944136051198,4593
1190204891931,4593
3944136051198,4594
3944136051198,4595
9368405140587,4595
3944136051198,4596
3944136051198,4597
3944136051198,4598
3944136051198,4599
8697911264349,4599
3944136051198,4600
3944136051198,4601
3944136051198,4602
3944136051198,4603
1807270518527,4603
3944136051198,4604
7939678114888,4604
3944136051198,4605
3944136051198,4606
3787658236002,4606
7200592717796,4606
3944136051198,4607
5098446152410,4607
3944136051198,4608
3944136051198,4609
3944136051198,4610
4760900908592,4610
9504941147527,4610
6573068064302,4610
5610589527563,4610
8786674052444,4610
1807270518527,4610
1937922735011,4610
3944136051198,4611
8082835387164,4611
6986596221672,4612
9577429299745,4613
4498937407569,4614
1001366939502,4615
5273608505579,4615
8664858948611,4616
5375073646322,4617
5375073646322,4618
5375073646322,4619
5375073646322,4620
5375073646322,4621
5375073646322,4622
5375073646322,4623
5375073646322,4624
5375073646322,4625
5375073646322,4626
5375073646322,4627
5375073646322,4628
5375073646322,4629
5375073646322,4630
7352469336883,4631
7975802324345,4631
7352469336883,4632
7975802324345,4632
7975802324345,4632
3673240736742,4633
5634937500267,4634
5634937500267,4635
2720524024881,4636
9019656676202,4637
3743773904553,4637
1099955647914,4637
2669970965937,4637
6923014113074,4637
3699071507952,4637
3407438422528,4637
9923176162153,4638
7245421083930,4639
3422941065300,4639
7245421083930,4640
3422941065300,4640
2825463272547,4640
7415954739041,4640
7608529851636,4641
9902728600863,4641
7608529851636,4642
9902728600863,4642
5892610562915,4643
1738551131055,4644
2650697907362,4645
7647794593052,4645
8617096316139,4646
3567928073944,4647
8307224663044,4647
9238350779016,4648
4388005204284,4649
6535736848119,4650
6535736848119,4651
3729324185778,4652
8171069575401,4653
9588597854141,4654
7275169249382,4655
7619442990923,4655
6067637775956,4656
6067637775956,4657
6067637775956,4658
6067637775956,4659
8299061983255,4660
2463295142549,4661
6157092178499,4661
6157092178499,4661
9321078056167,4661
9041842997281,4661
1712102707494,4662
6581586300331,4663
7321370897327,4663
2760514009259,4664
1489923132689,4665
1357510815951,4666
6024145017438,4667
4396183019821,4667
6010424879029,4668
4584380704004,4669
3266423536311,4670
2705774139594,4670
7106512343244,4670
1112121978710,4670
1559245262046,4670
3600044636832,4670
1851827673198,4670
3266423536311,4671
7148851674088,4672
7148851674088,4673
9551345194235,4674
2721593940849,4675
4749207242282,4676
6337789152877,4677
7989118102330,4678
6971248753712,4679
7860153057560,4679
7097688380240,4680
7097688380240,4681
3089081919506,4682
5108083960620,4682
2781052283869,4682
8537570934354,4682
3560300595896,4683
7387751763507,4684
2410781500753,4685
2966982083194,4685
4681012646372,4685
6413840187941,4685
6171818152902,4685
8422309086722,4685
1750921683813,4686
7135864396126,4687
5805803939880,4688
5582138815385,4689
1439126434166,4690
1608555798518,4691
8786581086431,4692
4297424311294,4693
4297424311294,4694
9409787654841,4695
2200391009419,4696
3690437025859,4697
7473659792597,4698
4189815115213,4698
8026014655869,4699
6103333598255,4699
9935835821746,4700
9935835821746,4701
9143911197529,4702
1390223385063,4703
1390223385063,4704
8330922736396,4705
9272995951156,4706
1433920332649,4707
9234349175381,4708
9794048959981,4709
8013108643119,4710
3592676297491,4711
1772087263565,4711
3750638529319,4711
7113889861344,4712
1868208984617,4712
4927712264552,4712
1193246990865,4712
1368292865876,4713
9970369682158,4714
8034865830601,4715
8627991782259,4716
3884751764326,4717
6524384956954,4718
8207313012789,4719
6984187831015,4720
5388731295336,4720
3736179413758,4720
4032551218717,4721
3620663399342,4722
3620663399342,4723
8573627121886,4724
1929290217176,4725
5600456102180,4725
9661304217828,4726
9954255413741,4727
4694403162627,4728
6773629120107,4729
6875772211977,4729
4687857245681,4729
8543312858773,4730
8543312858773,4731
8543312858773,4732
1678190439546,4733
3087583706122,4734
5823681963608,4735
8075928910967,4736
5882462054882,4737
5354700906253,4738
4123859290605,4739
9859315075536,4740
2277406068334,4741
5888518357697,4742
9637569142263,4743
2433747148938,4744
3135735324108,4745
2494055542034,4746
5055647765933,4747
5823021325089,4748
1177922240258,4749
6719937336192,4750
6719937336192,4751
1177650338265,4752
7442013687209,4753
7863091506643,4754
3302472869697,4754
7689434634119,4755
1991979852597,4756
7489970565729,4757
2059767197337,4758
4085552520323,4758
2616435079739,4758
4958858051607,4759
9180053114912,4760
6453731529118,4761
5879024146040,4762
7120230052054,4763
3317925485398,4764
6681652897601,4765
3626829767293,4766
8978673039082,4766
4061372283637,4767
7341151124992,4768
1751687697006,4768
9189901182470,4768
6552248083041,4768
2874328710852,4769
4804510529936,4770
9301935141525,4771
8853783680224,4772
9404933031811,4773
9926891070878,4774
2424456294828,4775
5150518883601,4776
8097572349249,4777
4446009718604,4778
2323682421220,4779
5471473660341,4780
3449000582151,4781
1483859807813,4782
8449692492313,4783
6300794441259,4784
2483015478379,4785
4068460231308,4786
4176298456082,4787
8893192505231,4788
6091158140302,4789
2224365580856,4790
1877922869105,4791
4745293450032,4791
4661429914021,4791
5483764189366,4792
3574612635844,4793
1227076156698,4793
8779031741345,4794
2900448716370,4795
3941381084194,4796
9849094699683,4797
9849094699683,4798
5226792890752,4799
6183597865290,4800
1411430417198,4800
2406807318104,4801
6339058959934,4801
5533912270613,4801
2344554375770,4801
2260212033887,4801
7853752203047,4801
3257688556653,4801
3041823206369,4801
7773167754824,4801
5721594742236,4801
4903064290760,4801
2246582059443,4801
2368967750789,4801
1151340033254,4801
2521048100319,4801
1927231182958,4801
4894602449051,4801
1039925997586,4801
3482937458234,4801
7137759733849,4801
3794542861227,4801
9728531627723,4801
3399446672950,4801
5207184072163,4801
6348843468284,4801
1987700779629,4801
7345357292448,4801
6003411891308,4801
8917120013044,4801
4413143624624,4801
1735232982926,4801
8644200970610,4801
4614450717337,4801
1447539704591,4801
4137898056018,4801
9774311932781,4801
5515887463274,4801
9522100493412,4801
6641351318485,4801
4759293135779,4801
8752476078334,4801
8992535087814,4801
6593122992320,4801
1039068046393,4801
2296103858888,4802
6367465207222,4803
6367465207222,4804
5839819834656,4805
1655083701713,4806
9670916133226,4807
1566390950000,4808
1946813315502,4809
1946813315502,4810
5369446138105,4811
1340150549508,4812
6484173752993,4813
2509423192574,4813
2342561043260,4814
5671926674409,4815
2157016490639,4816
3026488496532,4817
