isbn,author_id
4456997865904,7519
3544158592517,7520
5252003083082,7521
5447324833298,7522
5447324833298,7523
9440086974642,7524
9191691245357,7525
8401292591452,7526
9634247453347,7527
3201822559471,7528
1874846396180,7529
9215474880103,7529
3301690786696,7530
5146134183546,7530
7683084858524,7530
4381590876935,7530
4394207869820,7530
8714231134237,7530
1045681479446,7530
7198530321674,7531
6873894463228,7532
7589681838438,7533
3112622026790,7534
1654421947416,7534
9118501763570,7534
2715711771265,7534
1780307127528,7535
1892143342237,7535
6816963930685,7535
7708519265019,7535
9889381077513,7535
6326169520703,7535
4240740074022,7535
8197081121390,7535
8281924284173,7536
6116718138354,7537
1437378224338,7538
1386847777760,7539
1386847777760,7540
8149864114678,7541
3118414807529,7542
7065497536886,7542
3425512199583,7543
3425512199583,7544
4623577547066,7545
6159813220582,7546
6159813220582,7547
6434138547370,7548
6434138547370,7549
6434138547370,7550
6434138547370,7551
6434138547370,7552
6434138547370,7553
6434138547370,7554
6434138547370,7555
6434138547370,7556
6434138547370,7557
6865902809783,7558
6865902809783,7559
3741650092652,7560
6668702726455,7561
2119228781193,7562
3157119764482,7563
2376851570880,7564
7924583656178,7564
8673412137026,7565
1045474407324,7566
1547944355133,7566
1045474407324,7567
6047333666808,7567
6129676941046,7568
8261551181738,7568
6633703320782,7568
4932853153094,7568
7254976267959,7568
3190500964336,7568
5298480639604,7569
3413739800529,7569
3024224330512,7569
9846840357152,7569
4416466297953,7569
5498682969260,7569
2369220278691,7569
5933220783662,7569
2500494295092,7570
1007023779897,7571
4771229572855,7572
3973725954532,7572
5358849371922,7573
6233711166859,7573
2353480174930,7573
8187185932666,7573
1540149745570,7574
6507531945065,7575
1528938473423,7576
2284824011909,7576
5160003880213,7576
8254716903118,7576
6575488715735,7576
1040855679669,7577
1040855679669,7578
7176488273257,7579
8887716072761,7580
6404086764100,7581
7911236784731,7582
7911236784731,7583
4494021211994,7584
1011271266910,7584
4494021211994,7585
1011271266910,7585
9098432095278,7586
6984531973927,7587
1956695492908,7587
6984531973927,7588
6718777543720,7589
9155240891813,7590
1720974137207,7590
6523009129897,7590
9155240891813,7591
7354426595548,7591
7203208493788,7591
9155240891813,7592
6523009129897,7592
8697911264349,7592
9155240891813,7593
9155240891813,7594
9155240891813,7595
7914391714428,7596
3270192533450,7597
1001090883769,7597
7320558630527,7597
6538151595197,7597
2407542457685,7597
1353597934538,7598
7570252013837,7599
8039733830144,7599
6204885216575,7599
5509017484952,7599
7472795512878,7599
3711004712965,7600
3399331557766,7601
6234314337140,7601
4753928004076,7602
2655703252553,7603
9122163341966,7604
3761827703715,7605
2058545758353,7605
7609851699611,7605
8787475335760,7606
8378753635993,7606
1913088879959,7607
4084285591313,7607
6290599708906,7608
4262057906061,7608
5025515951120,7608
1061903134665,7608
8600309764199,7608
4933942007926,7608
1624125102074,7608
8942878401913,7609
8942878401913,7610
8942878401913,7611
8942878401913,7612
8863393560885,7613
6883236011918,7614
2227835156178,7614
4808807479216,7614
7104539953121,7614
6883236011918,7615
7763793031720,7615
1575768036858,7616
5033677006637,7616
1575768036858,7617
5033677006637,7617
5951842666112,7618
6955034121551,7618
4224298341449,7618
1290173081925,7619
7384898725484,7619
6376650896938,7619
1446122393836,7619
9276031505112,7619
2519999236870,7619
5137404281716,7619
5137404281716,7619
6442659734360,7620
8236532594756,7621
4657970617975,7621
8970335951297,7621
5572944162235,7622
2092906720668,7622
8975218930621,7622
5572944162235,7623
2224124554265,7624
9923563458317,7625
4848728677742,7625
4729193600726,7625
3157337654285,7626
5747409439746,7627
3920910360565,7627
9927740854324,7627
4042398964066,7627
2177908695834,7627
8187285806273,7627
3299916888977,7627
9783469469794,7627
3529921373435,7627
7811216213494,7627
1472473316976,7628
1383472432888,7629
4456997865904,7629
5095626678285,7629
6954756030602,7629
1813456845167,7629
8634571920220,7629
5687399394712,7629
4281546852422,7629
2333624692438,7629
8703990845235,7629
9044437857181,7630
9328014338496,7631
6944569148176,7632
6944569148176,7633
2056439464168,7634
1296517966057,7635
1511873675218,7636
9910752121477,7637
6577235123412,7637
1929079522099,7638
9215321835622,7639
9215321835622,7640
9973880136517,7640
8904565136494,7640
9638699935243,7641
4197943652822,7642
6618351488336,7642
4813465815705,7642
1739012662745,7643
5881443455310,7644
1547944355133,7645
4727882171561,7645
6626037778691,7645
1547944355133,7646
6773028087692,7646
4555902816547,7646
4927818380873,7647
8342957011562,7647
2622330762513,7647
4927818380873,7648
2622330762513,7648
8897749550781,7649
5280653504354,7649
3699808259950,7650
4260457433497,7650
7217314251790,7651
7061410312337,7652
3103711124159,7653
3103711124159,7654
3103711124159,7655
3103711124159,7656
7939465268684,7657
7044561016411,7657
9863339068256,7658
9612364302650,7658
5762253134831,7658
4455931057886,7658
4087100003768,7658
5049000398063,7659
4174956561277,7659
4585033256875,7660
8751852468076,7661
9876727327771,7661
4194406173958,7661
1751137524812,7662
8158545891609,7663
9269773250834,7664
6224493549545,7665
5040855581379,7666
5040855581379,7667
3528638143831,7668
2198111277235,7668
2115106450350,7668
2617894722300,7668
9768493828664,7668
4564071760193,7668
7779219132290,7668
5384937610436,7669
3472359678998,7669
4513197786978,7670
4143638362649,7671
7962810331224,7671
8452180603722,7671
6266748843615,7671
1741781316314,7671
8281697177230,7671
6327870346938,7671
1524293692998,7671
8276763220356,7671
3889531414353,7671
3075752107757,7671
4143638362649,7672
7962810331224,7672
8452180603722,7672
9506083299240,7673
3736080047929,7673
9903172691853,7673
5536854995884,7674
4924991753627,7675
2760016648416,7676
8438142072632,7677
1015426493762,7678
5323351242239,7678
9607203157660,7679
6680369879179,7679
2421100056850,7679
3611067147526,7680
3462496545262,7681
2562971034996,7681
8929595114904,7681
9504941147527,7682
1045614855525,7682
5913402595625,7682
4069534137454,7682
9423664278183,7682
7812737046904,7682
2601061937953,7682
6323360035747,7682
1909529737117,7682
9504941147527,7683
5559211254621,7683
9757752200042,7683
4084285591313,7683
6236849492465,7683
9504941147527,7684
9504941147527,7685
5165195108828,7685
9504941147527,7686
2969505170773,7686
3232284060294,7686
5771272993006,7686
9822435055204,7686
7786215785568,7686
1454482707793,7686
4904902531612,7686
6293065961700,7686
1376471649891,7686
3219857865612,7686
9977271024088,7686
2848440248777,7686
8412860200196,7686
5913402595625,7686
4084285591313,7686
4775100937040,7686
9423664278183,7686
6207001147163,7686
1243126052566,7686
3996738454819,7686
7698202862740,7686
1162778332125,7686
7812737046904,7686
8094830577649,7686
7342865796799,7686
3895456642024,7686
7320256744636,7686
3256204982822,7686
8057843392432,7686
2860955565036,7686
6970649080965,7686
5718621760874,7686
3046825134147,7686
9906074586867,7686
4894602449051,7686
9278468870726,7686
9891591219849,7686
6476052013720,7686
9332501791726,7686
1370520372178,7686
3473929069017,7686
9504941147527,7687
4084285591313,7687
2146929275063,7688
2146929275063,7689
2146929275063,7690
3027960050620,7691
1386855281965,7692
3770317740762,7693
9039993464307,7694
5357488305632,7694
2881324017173,7694
1941198688434,7695
6085040585882,7695
4175444279924,7695
1834389638855,7695
4869303917305,7695
8536241789661,7695
3690262439156,7695
1941198688434,7696
1941198688434,7697
6383215997600,7698
7748445208776,7698
8758289413750,7699
3519404223932,7699
1287937809912,7699
3846075949823,7700
8666450897024,7700
9791610485198,7700
6294895284147,7700
8573613372758,7700
3846075949823,7701
8069896742396,7701
3846075949823,7702
3846075949823,7703
6574910154400,7703
3846075949823,7704
3846075949823,7705
7838277442496,7705
6294895284147,7705
4679368413323,7706
1181346645497,7706
9742254342661,7706
2632111958014,7706
8514148497404,7706
5275053662648,7706
5168327917854,7706
7553896603058,7706
4516858694781,7706
4516858694781,7706
1179581420321,7707
2278819486022,7708
4222861486983,7708
2358132282186,7708
3176416206167,7708
9324162411328,7708
3293561050106,7708
1507824862334,7709
6770805279511,7709
7422073716299,7710
7535680370334,7710
2459630251689,7710
2243565795949,7710
5094685454029,7710
5819039803742,7710
5819039803742,7710
5102705280775,7711
8662405041108,7712
9299794000927,7712
7306021181747,7713
2374069328742,7714
4804545908017,7714
3100817722509,7715
5122958881959,7716
5560628019583,7717
2918030678035,7717
3740006380223,7718
3740006380223,7719
3740006380223,7720
3740006380223,7721
2735787101252,7721
8151288325826,7721
5615185706062,7721
9119497296912,7721
9112129452169,7721
9518615050499,7721
7591351058151,7721
3740006380223,7722
6470213750936,7722
3786108730441,7723
7650887678815,7724
4216770231714,7724
4084285591313,7724
4889566726336,7724
1296221116196,7724
6882023384894,7724
8811730656607,7724
3870842472861,7724
1937922735011,7724
5868159393754,7724
7535326751307,7724
5671725142714,7724
6922278115626,7724
8832772279392,7724
7662706029788,7724
9262722012812,7724
5341582991480,7724
8367316766543,7724
1230347762585,7724
8734320324596,7724
3125658855317,7724
7650887678815,7725
7650887678815,7726
4216770231714,7726
2126221809112,7726
8567826950391,7726
8443652508616,7726
2320837942880,7726
9254514402812,7726
8312439454142,7726
7650887678815,7727
7650887678815,7728
7308589309072,7729
7308589309072,7730
7308589309072,7731
7308589309072,7732
7308589309072,7733
2063692855300,7734
9454526659927,7735
1477125360886,7736
5240231200409,7737
3328976178409,7737
6938814820964,7737
4447175445417,7737
5240231200409,7738
3430392955984,7738
3583592313236,7738
5386652105394,7738
5346944572243,7738
5323351242239,7739
5323351242239,7740
3185006710855,7740
6232758259303,7740
6541780816143,7740
7551961065810,7740
5893166263027,7740
7389830794978,7740
5323351242239,7741
5323351242239,7742
5323351242239,7743
5323351242239,7744
1807270518527,7744
5323351242239,7745
5323351242239,7746
8517375622141,7746
6556876403415,7746
6056759671103,7746
5323351242239,7747
5323351242239,7748
1144872972291,7749
7048147020619,7749
6253983666638,7749
4727882171561,7750
6626037778691,7750
7629225988334,7750
7255074704258,7751
1084294578264,7751
2073687810426,7752
2306636602743,7752
8705735360157,7753
7016018237937,7754
2609123048317,7754
4976600160210,7755
4547543972374,7755
7087493249731,7756
7087493249731,7757
7087493249731,7758
7311306560880,7759
1366909741084,7759
1218802199108,7760
5888731017879,7761
2883101948422,7761
7732791987272,7761
7241688601272,7762
6321812973223,7762
9321078056167,7763
3111023164231,7764
1793550048582,7765
6038846696686,7765
9114461373568,7766
4807297636443,7767
1315488354900,7767
6911031238278,7768
2811705297562,7768
5298686724493,7768
9986098910942,7769
6171910629823,7769
1780790506637,7770
3220375141303,7771
9101182663171,7772
8725122224282,7773
8962086262850,7773
8247013360082,7773
5372897305027,7773
8725122224282,7774
9696870607411,7775
2222192367511,7776
4783549081960,7777
4783549081960,7778
4783549081960,7779
2623035250708,7779
6301805233096,7779
8215299404118,7780
6249870265209,7780
9458201071232,7781
9400817991035,7782
8434781411295,7783
6417271143990,7784
9774927164053,7784
6204740494742,7785
5679180629466,7786
4929908940087,7787
8832318322800,7787
5141678948181,7787
4929908940087,7788
6178127751968,7788
5448803572129,7788
4929908940087,7789
1733696716038,7789
4929908940087,7790
6178127751968,7790
7717594009484,7790
5448803572129,7790
8628926944167,7790
4139915551764,7791
1151723520613,7791
9809838594655,7791
6532438718890,7791
8988973047125,7792
8988973047125,7792
3802941137349,7792
9293542439201,7792
5244670035946,7793
4754908853253,7793
9027878947073,7794
8022288259753,7795
5301754279462,7796
2653930162244,7797
2495078634857,7798
8921965739516,7798
7893795012829,7798
8807556349726,7798
9749195904703,7798
3794568406051,7798
8239503556627,7798
9322014258979,7798
6391919679344,7799
4035720095028,7800
2822738269156,7801
9982086461640,7801
9658830916994,7801
3869893799084,7802
3239267354525,7803
8873777705819,7803
7806580585559,7804
7806580585559,7805
4628727852889,7805
7806580585559,7806
7806580585559,7807
7806580585559,7808
7806580585559,7809
7806580585559,7810
7806580585559,7811
7806580585559,7812
7806580585559,7813
7806580585559,7814
7806580585559,7815
7806580585559,7816
7806580585559,7817
7806580585559,7818
7806580585559,7819
7806580585559,7820
7806580585559,7821
7806580585559,7822
7806580585559,7823
7806580585559,7824
7806580585559,7825
7806580585559,7826
7806580585559,7827
7806580585559,7828
7806580585559,7829
7806580585559,7830
7806580585559,7831
8896764058244,7832
1068630312500,7833
5938438290672,7834
8083881264644,7834
5774018172958,7834
6074109575574,7834
2372123032217,7835
2803300212860,7836
7465639841630,7836
9178989105180,7837
3540788107658,7838
8017977167538,7839
1878064548683,7839
1188545208430,7840
7790528701450,7840
9108812067752,7840
6000660882732,7840
7786763167492,7841
1764607329018,7842
8210558373398,7843
4345504464545,7843
3273884326208,7844
3273884326208,7845
7223276787031,7845
3273884326208,7846
6837762013235,7847
6207501067327,7848
9466787313232,7849
4013561900898,7849
2893375972125,7849
9444628765306,7849
6470165946652,7849
3776754078405,7849
2466093986815,7849
1436442699078,7849
8850020154357,7850
8713346553923,7850
9555937432937,7851
6156398744556,7851
7127100048925,7852
6257771261680,7852
4078122171530,7852
7546495798439,7852
5686481039363,7852
6666360308277,7853
9300807219828,7854
3959188260596,7854
2757205796437,7855
4279704458363,7856
5347349825185,7856
9015987984656,7856
9825292854249,7857
9785501095647,7857
9825292854249,7858
7684839295842,7859
5069399395836,7860
2986979880338,7861
9249995378954,7862
8530293719493,7862
8921965739516,7863
5449936571779,7863
7017750750158,7864
3936762167032,7865
8811392746308,7866
9454473388380,7867
4216770231714,7867
9235282276039,7868
3998312781247,7869
8251269671160,7870
1393603102477,7870
8251269671160,7871
4249688612510,7872
5567565813895,7872
4249688612510,7873
1827278191590,7873
4249688612510,7874
4249688612510,7875
4249688612510,7876
8743942562141,7877
7074875471412,7878
9940364811989,7879
9940364811989,7880
5136198802360,7881
5136198802360,7882
2607143353609,7883
2607143353609,7884
5378933086158,7885
7476241803207,7885
1510736257433,7886
1510736257433,7887
8355547007024,7887
1604117449846,7888
7270356221874,7888
3481113083255,7888
6957871001984,7889
2372092098681,7889
1892672878449,7889
1083797391155,7890
9200027229181,7890
4226587272746,7890
4539852975476,7891
9328459963755,7892
9637159011027,7892
6027600621789,7892
1681212980278,7892
2966550190905,7893
1392178245186,7893
5265041116966,7893
5362304829148,7893
5173386945659,7893
5400135437153,7893
2545733217267,7893
1090360441482,7893
9614128899472,7894
9321799153009,7895
9321799153009,7896
8231705488648,7896
3324021659395,7897
9967027624424,7897
9277546534125,7897
2771570684963,7897
8907117671046,7897
3400842970623,7897
2633496968146,7897
3324021659395,7898
3241496905732,7899
9768240398662,7899
9336490842069,7900
4216770231714,7901
4216770231714,7902
5350193828267,7902
6617131578442,7902
7957169154836,7902
3360053162284,7902
4084285591313,7902
1296221116196,7902
8426639344956,7902
8811730656607,7902
6789629869735,7902
8880895669201,7902
1937922735011,7902
3580370897575,7902
5318752248816,7902
4216770231714,7903
6368181341847,7903
2823730572951,7903
3432437994457,7903
9169344297032,7903
9422840761369,7903
5317348790601,7903
9829693099467,7903
6825747094226,7903
9284713684343,7903
5913402595625,7903
4084285591313,7903
4640159890438,7903
7040330532640,7903
9423664278183,7903
5912805616459,7903
7698202862740,7903
7812737046904,7903
6789629869735,7903
1475105445600,7903
1432280315263,7903
5694821381430,7903
3939190738583,7903
8604585463459,7903
6506310149465,7903
1281276464509,7903
6814829776351,7903
5974818059834,7903
9765788268415,7903
5368004356166,7903
3849646774486,7903
9676465345244,7903
9126195120185,7903
8838651325460,7903
1909925907418,7903
3122240980588,7903
9189363389972,7903
4782022163085,7903
4216770231714,7904
4320879148421,7904
8595432388482,7904
6757608704596,7904
3034449159750,7904
2528263836904,7904
4535361453772,7904
4813301676782,7904
7534354572460,7904
6720461049287,7904
2323188044899,7904
6505784691826,7904
9060170340934,7904
8440879702188,7904
4216770231714,7905
2848440248777,7905
5797389182566,7905
4477897299020,7905
7766239820737,7905
1243126052566,7905
4600096360878,7905
3143227538001,7905
7342865796799,7905
7320256744636,7905
6323360035747,7905
8422616041677,7905
1806260102461,7905
3590997719405,7905
5789232498735,7905
1593538126844,7905
5010815993667,7905
4216770231714,7906
7058129386617,7906
4640159890438,7906
7698202862740,7906
3336088434503,7906
8476575730892,7906
3064747077879,7906
4216770231714,7907
2469026426096,7907
1993741311423,7907
8761267486038,7907
9200737284410,7907
2794700122114,7907
9115614435223,7907
9533633092258,7907
4004790582951,7907
6319768784966,7907
4282469853566,7907
2551443891428,7907
8026527935172,7907
8312439454142,7907
4216770231714,7908
1764369673507,7908
4084285591313,7908
8791039255163,7908
4216770231714,7909
4216770231714,7910
4216770231714,7911
4005753312945,7911
6691481889530,7911
7844647333797,7911
4915774331203,7911
3761098205104,7911
5619312952763,7911
1880854411712,7911
8791039255163,7911
2499734050772,7911
4216770231714,7912
4216770231714,7913
9112989485724,7914
6723118966188,7914
5006755758341,7915
7306068491126,7916
7306068491126,7917
1554346350953,7917
6080325815132,7918
2676852628570,7918
5033677006637,7918
6878548248956,7918
6313963533257,7918
9313398142177,7918
6254915851148,7918
2203380671758,7918
4683950399836,7918
2010615733117,7918
1629447871205,7919
8925871191274,7919
4123992841610,7919
2168319709526,7919
7224546000401,7919
4553851103714,7920
6634405003441,7920
2837008428798,7920
6064410001480,7921
7505209766548,7922
3109103282748,7923
6546068433431,7923
4869619508771,7924
2070447577946,7925
2070447577946,7926
7652329354815,7927
5471456658003,7928
7622273552434,7928
7254967347736,7928
4585250231028,7929
4585250231028,7930
2915150131823,7930
4585250231028,7931
4585250231028,7932
4585250231028,7933
8257553905364,7933
4585250231028,7934
4585250231028,7935
4811599756007,7935
4585250231028,7936
4585250231028,7937
4585250231028,7938
4585250231028,7939
4585250231028,7940
4585250231028,7941
4585250231028,7942
4585250231028,7943
2050655406360,7944
7605719504071,7944
2820967740844,7944
4998807669653,7945
9516400670931,7945
9189406520699,7945
2118862979143,7946
8669234866301,7947
2831734961846,7948
7346391654057,7949
9986831059579,7950
4549609019185,7950
2094080869415,7950
4609330352026,7950
9952322312197,7950
4236953518447,7950
6866086685630,7951
2213806168964,7952
7426999592604,7953
8452180603722,7954
9319008734441,7955
2566971079066,7955
9212982836031,7955
3880147694384,7956
3383975691776,7956
4194568742005,7957
4194568742005,7958
7853227770620,7958
7688188327905,7959
2788961827336,7959
1025104903335,7960
9666625306143,7960
2256527730273,7961
2421447691676,7962
5374066438661,7962
2056642372281,7962
1040894035677,7963
6468819467444,7964
5032341021404,7965
2260351069625,7966
4821936662986,7967
6136618210078,7967
1703955265614,7967
2421159793293,7968
6177725231234,7968
5294149904506,7968
8326451173713,7968
2035283510931,7968
7303103797893,7969
9411749346802,7969
7663758360634,7969
5431691756118,7970
5236920383590,7971
2320837942880,7971
5236920383590,7972
5236920383590,7973
6353003773027,7973
8026527935172,7973
5236920383590,7974
5236920383590,7975
7613079779303,7975
8761267486038,7975
5236920383590,7976
5236920383590,7977
5236920383590,7978
7748030401959,7978
6955786005889,7978
5937456633161,7978
2889230452574,7978
6155133944165,7978
4800900351014,7978
6545983021132,7978
4949618406383,7978
5236920383590,7979
5236920383590,7980
5236920383590,7981
5236920383590,7982
5236920383590,7983
5236920383590,7984
5236920383590,7985
8949211173382,7985
5236920383590,7986
5236920383590,7987
5236920383590,7988
5236920383590,7989
5236920383590,7990
5236920383590,7991
5236920383590,7992
5236920383590,7993
5236920383590,7994
2612817864326,7994
5236920383590,7995
5236920383590,7996
6647245432074,7997
9223367416104,7998
2675543243834,7999
4700028513335,7999
3867048422478,7999
1080999297962,7999
4125889873168,7999
9298956328899,7999
3310874903194,7999
6707333806139,7999
1028966320564,7999
7026383862506,7999
2424817921057,7999
3652954652045,8000
3652954652045,8001
1550785338957,8001
6869263235756,8001
1734163801176,8001
1981481051140,8001
3652954652045,8002
1378770878407,8002
3652954652045,8003
1378770878407,8003
3652954652045,8004
3652954652045,8005
3652954652045,8006
1378770878407,8006
3652954652045,8007
2734724179737,8008
3267809514494,8008
6573068064302,8009
6573068064302,8010
6573068064302,8011
6573068064302,8012
6953119533414,8013
1181346645497,8014
3260550479421,8014
7382030090292,8014
5070178866268,8014
1988469468081,8014
8761267486038,8014
1181346645497,8015
5589033405518,8016
9130057673213,8016
2790277398826,8017
2790277398826,8018
2790277398826,8019
2790277398826,8020
9105860335585,8021
3665179707124,8021
8147283961165,8022
5785252343616,8023
5397125659513,8023
7516024410917,8024
7312577278058,8025
7312577278058,8026
3171819082520,8027
3682088445410,8028
2854123675708,8029
6099638071522,8029
6136618210078,8030
6136618210078,8031
5077852286254,8032
2623035250708,8033
2623035250708,8034
8711324824172,8035
3358853486935,8036
9084922312759,8036
6248757693517,8036
1540690502643,8036
7864533454095,8036
7931950080940,8036
4391966734532,8036
5230651161062,8037
8953768544304,8038
5321327591943,8038
3145454102036,8038
4434130785472,8038
1150330368794,8039
8857500735363,8040
8292875195096,8041
8017768084767,8042
5541361241548,8042
7316923054349,8042
1783172608359,8042
8830416134832,8043
4913778037925,8043
9187127148789,8043
9185011611994,8043
6634397568839,8043
8830416134832,8044
4913778037925,8044
9187127148789,8044
5975816470025,8045
5354215611438,8046
7620878160219,8047
8508130738372,8048
7341749446230,8049
9214002171348,8050
8735448794730,8051
3775327657503,8051
5876620251473,8052
5783021993450,8052
6592415260799,8052
3098374114851,8052
4154172972911,8052
9098311252952,8052
4672393601276,8052
4890977206690,8052
2671616123268,8052
6016308802733,8052
4455272284673,8052
2477648420677,8052
4480899060776,8052
7809978063646,8052
1831265721598,8052
6141947256194,8052
1743771700582,8052
3778412628231,8052
7568723941218,8052
1860406705017,8052
6846932272330,8052
7700825831762,8052
9930666713226,8052
6839263480978,8052
2767613660825,8052
4601811428714,8052
3952271823453,8052
5003203366758,8052
9047606459992,8052
9768451078697,8052
7929469051041,8052
5029277454463,8052
2282069319419,8052
8584971022798,8052
9331396108741,8052
4213537740333,8052
5876620251473,8053
3774677393402,8054
7901709508669,8055
4075176727468,8056
5365678272298,8056
3176911092415,8057
5604179406935,8058
1183178949881,8058
1380983810634,8059
7954733881422,8060
7280274268413,8060
7954733881422,8061
7280274268413,8061
7954733881422,8062
4389230690213,8063
4341789801697,8064
7177687353865,8065
1667236916788,8065
5289629162801,8065
1952139033108,8066
6379708688498,8067
7293990676824,8068
7831749793901,8069
7831749793901,8070
7831749793901,8071
7004444490861,8072
6902086634804,8073
6902086634804,8074
6902086634804,8075
4689120846876,8076
6665907881783,8076
8378750247835,8077
8378750247835,8078
8378750247835,8079
7078329467738,8080
1215780328278,8081
7304704109826,8081
8087962843085,8082
1956280931944,8082
4828154915522,8082
5407027667766,8083
8248168271863,8084
3286965826058,8085
9435824217196,8086
6232351886287,8087
1566547184167,8088
4373386353322,8089
6238392008359,8090
4782456518558,8090
8938102017872,8091
8671539810766,8092
7707956461359,8093
7491100998588,8094
8931670725943,8095
4102991223169,8096
8666937926454,8097
8666937926454,8098
5272683444641,8099
2071965067650,8100
7843237480127,8100
1348618572071,8101
5889304142333,8101
4639668237482,8102
6471750296504,8102
5349152810268,8102
2590786911687,8103
2299908323687,8103
9164259688724,8104
4518423603024,8105
5547812308054,8105
2436647307770,8105
7034943998603,8105
9414306462077,8105
8675717635414,8105
6365843434768,8105
2699901997464,8105
3077760871477,8105
9163875880363,8105
4518423603024,8106
4518423603024,8107
7514096625470,8108
5792557502221,8108
2870015894153,8109
4633460538760,8109
8777267959870,8109
9231725545734,8109
9841503880069,8109
5313162678121,8109
4790614401982,8109
4834824483265,8110
8959400483785,8110
4821863122414,8110
5738333362577,8110
1788802959343,8110
9375234348624,8110
5654795344122,8110
6938315527280,8111
9572588303688,8111
1432442079359,8111
9545519498431,8111
3124696953578,8111
5085049143971,8111
6938315527280,8112
9508155629061,8113
2330197852835,8114
7913696262853,8115
3302598278877,8116
7856993299117,8117
2386113102729,8117
9988655874176,8118
8180756612439,8119
1122262167473,8119
5084295579088,8119
4133481679964,8120
6255514700932,8121
4941385328111,8121
8004366153627,8122
5582104898593,8122
1100039774773,8123
5798013809293,8124
4075231497309,8125
2045261106795,8125
1457592265675,8125
4996368797383,8125
2677063727195,8125
3875676697781,8126
7241955633798,8127
5995995266013,8128
1817776653787,8128
5172929898674,8129
9306031796227,8130
9306031796227,8131
6950281918693,8132
6329875886328,8132
4662621272281,8132
9464099038787,8132
5337896465605,8133
2657864155951,8133
8946662752115,8133
3657978728550,8134
2577944099871,8134
6142649041456,8135
1957144143686,8136
6579900836151,8137
3185819442484,8138
8745069374460,8138
6108956665582,8139
8064840490235,8140
2613247234021,8140
3034209853274,8140
6641192370504,8141
9234907638855,8141
2368881313583,8141
5724457421798,8141
8676473474703,8141
4460976924210,8141
3131444774605,8141
9388179697500,8141
3923637498747,8141
9505423054121,8142
5116492639448,8143
8068364953567,8143
7669802282291,8144
9785714912485,8144
5343633822299,8145
8302089263269,8146
4436669554288,8147
2409266951404,8147
8337988045129,8148
2098801449498,8149
8219058273311,8150
6058199300523,8151
2654849609873,8152
7762579006779,8152
9309646615401,8153
3906726900517,8153
7589823412360,8154
2571894669041,8154
3949453228333,8155
6654575587764,8155
1257398743786,8155
5279951736654,8155
3949453228333,8156
6654575587764,8156
5055286097478,8157
6554061593265,8157
9199570548477,8158
3625180640166,8159
4895666073003,8159
7437601452201,8159
5112524228704,8159
6968001067049,8159
5112138683169,8160
9737605456488,8161
5229309661971,8162
4313260403230,8162
5229309661971,8163
6265500859857,8164
3127006980376,8165
5984062497553,8165
8370916372299,8166
8370916372299,8167
1658541473580,8168
6272971240707,8169
5174050886413,8169
6381140855679,8170
6784563675277,8170
9954151879932,8170
9983456853067,8170
2972827814875,8170
8355943615276,8170
3029871485708,8170
6123051797044,8170
2880042892703,8170
8750150557100,8171
6809560238991,8172
5808180800783,8173
5477258930581,8173
8195509048662,8174
1744117498301,8174
5267834874536,8175
1909272892220,8175
8549611856376,8176
3357311621245,8176
2643895676223,8176
8215875600719,8176
7012606923327,8177
8171064320298,8177
8340307898269,8178
1671760274905,8178
9464382988853,8178
2195025112115,8179
2195025112115,8180
9593652960048,8181
7106752776320,8181
6723634713181,8181
3184620402840,8182
3022037869467,8182
6233935282105,8182
3469122272800,8183
8454056109461,8184
1385512049462,8185
8891157550298,8186
8143412039894,8187
7123074491369,8187
9486194105968,8188
7882673924365,8189
6716050435810,8190
1170026425436,8191
8563422499997,8191
5214197269829,8192
3089558067938,8193
3380986418939,8194
8327542468685,8194
9651482137272,8194
2652189865782,8194
6485576625804,8194
6483213042215,8194
9161469627476,8194
5159011763722,8194
7570379611925,8195
4844751399068,8196
4844751399068,8197
9968332301628,8197
4408940754430,8197
5925141182942,8198
8501575353601,8199
7906667268978,8200
8700544466107,8201
5001051619043,8202
5902639924174,8202
4532351688531,8203
6024739089617,8204
3182542077469,8205
5264033818870,8206
1566961418941,8207
4922711865104,8207
9901479308729,8207
2633169437477,8207
2718690338400,8207
6071545738773,8207
6471636361899,8207
8967512529368,8207
9392356905650,8207
6100418001938,8207
7386917568994,8208
7386917568994,8209
7386917568994,8210
5413820532217,8211
5511788599680,8212
6438985194918,8212
5413213602834,8213
8175914525967,8214
7650129816577,8215
5335096762888,8216
1431489172490,8217
5550624804276,8218
1995750441432,8219
4580940815472,8220
8602017426843,8220
6796224823137,8220
8030994407471,8220
2703867490545,8220
7901076626387,8221
8331770151787,8222
7838277442496,8222
5359572425921,8223
9733324290885,8224
3775055587172,8224
5136088968915,8224
5395511328017,8225
4732051875309,8226
3489856257660,8226
4328617213467,8226
6167992616299,8226
4732051875309,8227
3567739254488,8227
7051410123896,8227
8048723244777,8227
8942488405771,8227
4713038939714,8227
7346640558575,8227
6285652868993,8227
8835299927788,8227
7442548467147,8227
2575945286815,8227
7188487854919,8227
4844350943655,8227
4989391484593,8228
1673161110363,8228
4942722359121,8228
3578678161174,8229
7842042005335,8230
2599982705430,8231
2599982705430,8232
6437048398047,8233
3908118225220,8234
3908118225220,8235
1262787151317,8236
3371762347330,8236
9585704597520,8236
5225922794093,8237
3337977890556,8238
8861973087735,8239
4570974591155,8239
8861973087735,8240
2463965960492,8241
2463965960492,8242
9968302400509,8243
3356052616413,8244
